time,mean_precipitation_rate,sur_air_temp,relative_humidity,albedo_500,H2O_vapor_mass_ratio,H2O_vapor_mass_ratio_surf,cloud_temp,surf_temp
2022-09-19,20.7299995,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-45.5562515,-9999.0
2022-09-20,1.4749999,14.9125004,-9999.0,-1.267651e+30,-9999.0,-9999.0,6.5374999,15.4125004
2022-09-21,0.00999999978,22.9750004,-9999.0,0.938199997,-9999.0,13.1171875,-36.9000015,26.6625004
2022-09-22,20.3549995,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-11.5874996,10.5375004
2022-09-23,0.0,12.6625004,65.0,-1.267651e+30,5.79296875,5.890625,-5.0250001,16.6625004
2022-09-24,0.0,15.6625004,76.5,0.914799988,8.546875,8.3828125,1.28750002,18.6625004
2022-09-25,4.71000004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.8374996,-9999.0
2022-09-26,2.51499987,15.1000004,-9999.0,-1.267651e+30,-9999.0,8.9140625,-18.5874996,17.9750004
2022-09-27,11.9799995,13.7875004,-9999.0,-1.267651e+30,-9999.0,7.4140625,-36.2437515,13.1625004
2022-09-28,17.7750015,12.7250004,91.5,-1.267651e+30,7.88671875,8.140625,3.1624999,9.41250038
2022-09-29,0.0,14.7250004,60.75,0.929700017,6.03515625,6.3671875,7.5374999,16.6000004
2022-09-30,0.0,18.1000004,72.0,-1.267651e+30,9.0234375,9.3984375,-45.7750015,17.6000004
2022-10-01,3.55500031,18.6000004,56.75,-1.267651e+30,7.7421875,7.81640625,-31.1187496,20.2250004
2022-10-02,0.105000004,14.4125004,74.0,-1.267651e+30,7.015625,7.3359375,-31.6812496,16.6625004
2022-10-03,0.430000007,15.2250004,59.5,0.897599995,6.21875,6.7890625,-40.7125015,16.1625004
2022-10-04,1.06499994,-9999.0,-9999.0,0.984799981,-9999.0,-9999.0,-9999.0,-9999.0
2022-10-05,0.0449999981,18.4125004,75.5,0.8671,10.03125,9.7421875,-1.46249998,18.6625004
2022-10-06,0.560000002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.2437496,25.5375004
2022-10-07,2.39499998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,1.22500002,13.9125004
2022-10-08,0.0,11.1625004,-9999.0,-1.267651e+30,-9999.0,3.87890625,-3.9000001,16.7250004
2022-10-09,0.0949999988,11.4750004,68.5,-1.267651e+30,5.65625,5.74609375,-6.3375001,15.4750004
2022-10-10,1.17999995,11.5375004,71.5,0.898199975,5.87109375,5.99609375,-6.4000001,15.1000004
2022-10-11,0.0449999981,15.7250004,68.0,-1.267651e+30,7.66796875,7.17578125,13.7875004,17.8500004
2022-10-12,0.155000001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-41.3687515,11.9750004
2022-10-13,17.7650013,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-18.5874996,-9999.0
2022-10-14,1.42999995,12.7250004,70.0,-1.267651e+30,6.55859375,5.625,-14.0874996,16.7875004
2022-10-15,0.389999986,15.3500004,-9999.0,-1.267651e+30,-9999.0,6.0703125,-13.1499996,18.2875004
2022-10-16,0.0,12.6000004,75.5,-1.267651e+30,6.30078125,6.078125,-7.3375001,17.1000004
2022-10-17,5.33999968,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.7437496,15.2250004
2022-10-18,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.6499996,-9999.0
2022-10-19,0.0,7.7249999,-9999.0,-1.267651e+30,-9999.0,6.6015625,-25.1812496,-4.5875001
2022-10-20,1.19499993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-30.4937496,-9999.0
2022-10-21,0.0,13.9750004,73.0,0.913399994,7.41015625,6.7265625,-3.7750001,15.3500004
2022-10-22,0.0,17.9125004,-9999.0,0.880900025,-9999.0,6.3359375,15.2250004,17.8500004
2022-10-23,0.155000001,15.1625004,68.5,-1.267651e+30,7.17578125,7.57421875,-45.0562515,18.2250004
2022-10-24,3.44000006,17.3500004,91.0,0.922100008,11.1640625,11.2265625,0.912500024,17.7875004
2022-10-25,0.0,16.1625004,-9999.0,-1.267651e+30,-9999.0,11.453125,13.6000004,17.4125004
2022-10-26,0.0449999981,15.2250004,-9999.0,-1.267651e+30,-9999.0,9.84375,-5.8375001,19.2875004
2022-10-27,0.0,10.4750004,71.0,-1.267651e+30,5.27734375,5.59375,-0.899999976,11.7875004
2022-10-28,0.00499999989,12.3500004,57.25,0.906199992,4.68359375,5.078125,-22.5562496,12.7875004
2022-10-29,0.0,13.6625004,80.5,0.926400006,7.13671875,6.7265625,-25.1499996,16.0375004
2022-10-30,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-27.1812496,15.4750004
2022-10-31,0.155000001,15.1000004,89.0,-1.267651e+30,9.625,9.6953125,-9.89999962,10.2250004
2022-11-01,0.00999999978,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,0.537500024,9.03750038
2022-11-02,0.0,14.5375004,68.0,0.955799997,6.625,6.83203125,2.0374999,16.5375004
2022-11-03,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-11-04,0.0649999976,17.3500004,71.5,0.872600019,8.7890625,9.0390625,-9.27499962,20.1000004
2022-11-05,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-43.4937515,15.7875004
2022-11-06,3.65500021,17.0375004,81.5,-1.267651e+30,9.984375,9.765625,-21.0249996,18.9125004
2022-11-07,0.170000002,-9999.0,-9999.0,0.900300026,-9999.0,-9999.0,-12.7124996,13.7250004
2022-11-08,0.0,9.47500038,72.0,-1.267651e+30,4.81640625,5.26171875,8.10000038,10.6000004
2022-11-09,0.0,13.3500004,69.5,0.932099998,6.3828125,6.97265625,-10.0874996,13.4125004
2022-11-10,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,8.72500038,17.1625004
2022-11-11,35.1650009,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.8687515,-9999.0
2022-11-12,44.7150002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.02499962,-9999.0
2022-11-13,0.0,2.1624999,-9999.0,-1.267651e+30,-9999.0,3.03320312,-20.4624996,3.0999999
2022-11-14,0.0,4.9749999,66.0,0.902800024,3.30078125,3.72460938,-10.3374996,6.9124999
2022-11-15,0.670000017,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-44.9625015,-9999.0
2022-11-16,0.25999999,4.3499999,-9999.0,-1.267651e+30,-9999.0,4.69921875,-10.8374996,4.2874999
2022-11-17,0.354999989,-2.5875001,-9999.0,-1.267651e+30,-9999.0,3.6171875,-15.0874996,1.97500002
2022-11-18,0.0,0.0375000015,92.5,-1.267651e+30,3.74023438,2.20703125,-26.5249996,1.97500002
2022-11-19,0.0,-0.462500006,76.0,-1.267651e+30,2.70117188,2.71289062,-25.8374996,-0.774999976
2022-11-20,0.0,-4.6500001,55.75,-1.267651e+30,1.43945312,1.44140625,-28.6499996,0.725000024
2022-11-21,0.0,4.5374999,66.0,0.926400006,3.25976562,3.34960938,-22.7124996,3.3499999
2022-11-22,0.125,4.8499999,83.5,-1.267651e+30,3.09960938,3.41992188,-34.8375015,3.3499999
2022-11-23,0.25,1.10000002,-9999.0,-1.267651e+30,-9999.0,4.0703125,-7.2750001,7.5374999
2022-11-24,0.0,7.9749999,82.5,-1.267651e+30,5.32421875,5.41796875,-20.0249996,5.9124999
2022-11-25,3.01999998,2.1624999,90.0,-1.267651e+30,5.60546875,5.62109375,-6.9000001,1.16250002
2022-11-26,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,11.6625004
2022-11-27,18.8949986,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-47.3375015,-9999.0
2022-11-28,6.97500038,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-12.1499996,-9999.0
2022-11-29,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-24.2437496,-9999.0
2022-11-30,11.3199997,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-25.3374996,-9999.0
2022-12-01,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.1499996,-9999.0
2022-12-02,0.0,5.2249999,74.5,-1.267651e+30,3.98242188,4.0625,-12.1499996,6.8499999
2022-12-03,17.5949993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.0562496,-9999.0
2022-12-04,0.0,-0.587499976,93.5,-1.267651e+30,3.05273438,2.81835938,-30.2437496,1.97500002
2022-12-05,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-45.9312515,9.53750038
2022-12-06,5.35999966,6.9749999,-9999.0,-1.267651e+30,-9999.0,4.375,-31.4624996,-2.5250001
2022-12-07,15.585001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-16.5874996,-1.83749998
2022-12-08,0.0,2.4749999,-9999.0,-1.267651e+30,-9999.0,4.09765625,-7.0250001,0.975000024
2022-12-09,0.0,3.5374999,81.0,-1.267651e+30,3.64453125,3.83007812,-5.4000001,4.3499999
2022-12-10,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,1.35000002,0.912500024
2022-12-11,0.185000002,2.5374999,-9999.0,-1.267651e+30,-9999.0,3.42773438,-22.6812496,-6.4000001
2022-12-12,0.0,1.91250002,81.0,-1.267651e+30,3.34960938,3.58007812,-7.5250001,-0.150000006
2022-12-13,0.0,1.78750002,89.0,0.91869998,3.640625,3.71679688,-8.89999962,2.4124999
2022-12-14,0.0,1.85000002,97.5,-1.267651e+30,4.6015625,4.81640625,-21.5562496,1.85000002
2022-12-15,17.8249989,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-50.1812515,-9999.0
2022-12-16,13.9400005,0.224999994,-9999.0,-1.267651e+30,-9999.0,-9999.0,-38.5875015,-6.7750001
2022-12-17,0.140000001,-0.275000006,-9999.0,-1.267651e+30,-9999.0,-9999.0,-18.6499996,-0.150000006
2022-12-18,0.0,-3.2750001,-9999.0,-1.267651e+30,-9999.0,1.83789062,-19.2437496,-1.39999998
2022-12-19,1.70499992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.3999996,-9999.0
2022-12-20,0.435000002,-1.58749998,86.5,-1.267651e+30,2.75976562,2.84570312,-9.89999962,4.5999999
2022-12-21,0.954999983,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.0250001,1.91250002
2022-12-22,4.94999981,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-37.4000015,-9999.0
2022-12-23,36.6949959,-5.1500001,-9999.0,-1.267651e+30,-9999.0,-9999.0,-41.0562515,-9.71249962
2022-12-24,0.889999986,-4.9625001,-9999.0,-1.267651e+30,-9999.0,1.84277344,-25.5874996,-5.1500001
2022-12-25,0.0,-7.3375001,-9999.0,-1.267651e+30,-9999.0,1.42871094,-20.2749996,-2.9625001
2022-12-26,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-32.4625015,-9999.0
2022-12-27,0.0,-4.6500001,91.0,-1.267651e+30,2.23046875,2.18554688,-22.7437496,-3.4625001
2022-12-28,1.80499983,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-43.5562515,-9999.0
2022-12-29,0.0199999996,9.35000038,90.0,-1.267651e+30,6.87109375,6.79296875,-2.8375001,5.8499999
2022-12-30,0.0,9.66250038,98.5,-1.267651e+30,8.2578125,7.9375,-12.7749996,7.4749999
2022-12-31,6.74000072,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-44.6187515,-9999.0
2023-01-01,2.7650001,4.5374999,-9999.0,-1.267651e+30,-9999.0,5.1171875,-28.3062496,-6.4000001
2023-01-02,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2023-01-03,17.1299992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-36.1500015,-3.5875001
2023-01-04,17.3300018,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-48.5250015,-9999.0
2023-01-05,1.88999987,5.9124999,69.0,-1.267651e+30,3.98242188,4.16015625,-21.2749996,6.0374999
2023-01-06,0.299999982,0.975000024,-9999.0,-1.267651e+30,-9999.0,3.42382812,-13.9624996,-2.9000001
2023-01-07,0.0,1.85000002,75.0,-1.267651e+30,3.1171875,3.18164062,-20.1812496,-2.6500001
2023-01-08,0.459999979,-0.774999976,-9999.0,-1.267651e+30,-9999.0,2.95898438,-12.0874996,1.53750002
2023-01-09,0.599999964,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.3374996,-9999.0
2023-01-10,0.0,-2.4625001,56.25,0.958800018,1.74023438,1.9375,-17.2124996,0.474999994
2023-01-11,0.0,0.600000024,-9999.0,-1.267651e+30,-9999.0,2.59375,-34.6500015,-4.2750001
2023-01-12,7.70499945,7.7249999,-9999.0,-1.267651e+30,-9999.0,4.9296875,-49.3687515,-6.6500001
2023-01-13,16.6550007,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.71249962,-9999.0
2023-01-14,0.0,-3.0250001,-9999.0,-1.267651e+30,-9999.0,2.28320312,-10.0249996,-1.21249998
2023-01-15,0.0,0.537500024,99.5,-1.267651e+30,4.0703125,4.3671875,-5.9000001,-2.5875001
2023-01-16,0.0,2.0374999,-9999.0,0.923600018,-9999.0,4.234375,-0.400000006,0.537500024
2023-01-17,4.83999968,3.4124999,-9999.0,-1.267651e+30,-9999.0,4.81640625,-17.2437496,-1.33749998
2023-01-18,0.889999986,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-7.4625001,-1.58749998
2023-01-19,21.3650017,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-52.2437515,-9999.0
2023-01-20,10.6150007,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.3687496,-9999.0
2023-01-21,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.27499962,-9999.0
2023-01-22,1.78499985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.9625015,-9999.0
2023-01-23,8.40499878,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-7.2125001,-9999.0
2023-01-24,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.4312496,-9999.0
2023-01-25,10.2649994,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-30.9312496,-9999.0
2023-01-26,0.75999999,-5.1500001,-9999.0,-1.267651e+30,-9999.0,2.38671875,-17.8999996,-8.96249962
2023-01-27,0.654999971,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.2749996,1.72500002
2023-01-28,0.185000002,1.53750002,54.5,-1.267651e+30,2.42578125,2.45898438,-31.3062496,0.662500024
2023-01-29,2.35999966,2.1624999,94.0,-1.267651e+30,3.79492188,4.07421875,-17.8374996,-9.52499962
2023-01-30,0.939999938,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-14.6499996,-0.212500006
2023-01-31,0.0,-5.4625001,68.0,-1.267651e+30,1.6328125,1.6484375,-18.8999996,-3.0875001
2023-02-01,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-18.9624996,-1.89999998
2023-02-02,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-18.4624996,-9999.0
2023-02-03,0.0399999991,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.6812515,-9999.0
2023-02-04,0.155000001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.8374996,-9999.0
2023-02-05,2.06500006,4.9124999,-9999.0,-1.267651e+30,-9999.0,3.59765625,-39.7437515,5.4749999
2023-02-06,1.21000004,-1.08749998,-9999.0,-1.267651e+30,-9999.0,2.61914062,-9.39999962,-1.21249998
2023-02-07,4.15500021,5.7249999,-9999.0,-1.267651e+30,-9999.0,4.7578125,-36.3375015,1.53750002
2023-02-08,0.0,-9999.0,-9999.0,0.889800012,-9999.0,-9999.0,-9999.0,-9999.0
2023-02-09,24.9000015,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-46.3062515,-9999.0
2023-02-10,0.319999993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-21.5874996,-9999.0
2023-02-11,0.425000012,1.03750002,88.0,0.953800023,3.48828125,3.53320312,-8.64999962,-3.0875001
2023-02-12,0.0,7.9124999,72.5,-1.267651e+30,4.6484375,4.5234375,-17.7437496,7.1624999
2023-02-13,0.0,7.4749999,-9999.0,0.926900029,-9999.0,4.16796875,-14.2124996,5.9749999
2023-02-14,0.0,6.8499999,72.5,-1.267651e+30,4.26953125,4.0703125,-11.2749996,6.1624999
2023-02-15,11.3399992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.7750001,-9999.0
2023-02-16,0.0,1.53750002,-9999.0,-1.267651e+30,-9999.0,4.21484375,-36.2437515,-3.4000001
2023-02-17,6.25,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-12.9624996,-11.8374996
2023-02-18,0.0,3.1624999,64.5,0.918500006,3.15039062,3.08789062,-18.7437496,2.7874999
2023-02-19,0.0,2.9749999,85.0,-1.267651e+30,3.92578125,3.96875,-34.7437515,3.5999999
2023-02-20,0.0350000001,2.5374999,-9999.0,0.928200006,-9999.0,3.61328125,-10.9624996,5.5374999
2023-02-21,0.0,4.3499999,-9999.0,-1.267651e+30,-9999.0,3.81445312,-32.5250015,2.0374999
2023-02-22,4.95499992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-45.4937515,-9999.0
2023-02-23,15.7599993,5.0374999,-9999.0,-1.267651e+30,-9999.0,5.078125,-2.2125001,2.4749999
2023-02-24,0.179999992,-6.1500001,86.0,-1.267651e+30,2.171875,2.24023438,-17.2437496,-11.2124996
2023-02-25,0.0599999987,-11.3374996,98.5,-1.267651e+30,1.30957031,1.31738281,-25.4624996,-19.9312496
2023-02-26,0.479999989,1.91250002,-9999.0,-1.267651e+30,-9999.0,2.984375,-21.7437496,1.28750002
2023-02-27,5.61499977,5.4749999,67.5,-1.267651e+30,3.31054688,4.13671875,-38.5250015,-3.3375001
2023-02-28,6.19999886,0.224999994,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.89999962,-9999.0
2023-03-01,0.275000006,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-31.4937496,-9999.0
2023-03-02,0.939999998,2.0999999,-9999.0,-1.267651e+30,-9999.0,3.95703125,-8.83749962,-3.4625001
2023-03-03,7.63999987,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-48.7125015,-9999.0
2023-03-04,24.5250015,4.0999999,-9999.0,-1.267651e+30,-9999.0,4.08984375,-21.4624996,-2.1500001
2023-03-05,0.25999999,2.7249999,92.5,-1.267651e+30,4.06640625,4.13671875,-7.9625001,2.7249999
2023-03-06,0.36500001,3.6624999,67.0,-1.267651e+30,3.15429688,3.20703125,-30.8374996,1.28750002
2023-03-07,0.105000004,-1.58749998,76.0,-1.267651e+30,2.71484375,2.65820312,-12.7124996,-8.33749962
2023-03-08,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.27499962,-9999.0
2023-03-09,0.0,1.78750002,89.0,-1.267651e+30,3.76953125,3.76171875,-6.4000001,-2.8375001
2023-03-10,2.11500001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-28.6812496,-9999.0
2023-03-11,2.15499997,1.78750002,72.0,-1.267651e+30,3.23046875,3.3203125,-10.2749996,1.72500002
2023-03-12,0.370000005,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-44.6812515,-9999.0
2023-03-13,1.80499983,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.0249996,-9999.0
2023-03-14,7.19000053,2.2249999,-9999.0,-1.267651e+30,-9999.0,4.265625,-31.8687496,-10.5249996
2023-03-15,0.144999996,1.41250002,71.5,-1.267651e+30,2.99023438,3.09570312,-0.400000006,1.35000002
2023-03-16,0.129999995,6.2249999,-9999.0,-1.267651e+30,-9999.0,4.75,-6.8375001,3.4124999
2023-03-17,18.5550003,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.7124996,-9999.0
2023-03-18,0.0,1.91250002,-9999.0,-1.267651e+30,-9999.0,2.171875,-21.7749996,4.6624999
2023-03-19,0.0,-0.337500006,-9999.0,-1.267651e+30,-9999.0,3.11132812,-20.0249996,-3.5875001
2023-03-20,0.0,5.3499999,67.0,-1.267651e+30,3.63476562,3.46289062,-10.2124996,4.7249999
2023-03-21,0.0,6.2249999,58.0,-1.267651e+30,3.27148438,3.35742188,-12.2124996,8.16250038
2023-03-22,0.049999997,9.35000038,51.5,-1.267651e+30,3.70117188,3.890625,-30.3062496,11.6625004
2023-03-23,5.56499958,9.28750038,-9999.0,-1.267651e+30,-9999.0,5.703125,-12.7749996,0.725000024
2023-03-24,0.0,8.53750038,60.0,0.945299983,4.1640625,4.20703125,-46.3687515,8.60000038
2023-03-25,7.36499977,8.66250038,-9999.0,-1.267651e+30,-9999.0,6.5,-6.4625001,3.0999999
2023-03-26,0.174999997,7.4749999,77.5,0.945200026,5.23046875,4.796875,-3.0875001,7.9749999
2023-03-27,5.62000036,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.8375015,-9999.0
2023-03-28,0.0,4.0999999,67.5,0.950500011,3.47070312,3.77148438,-13.2124996,6.8499999
2023-03-29,1.47500002,5.7249999,-9999.0,-1.267651e+30,-9999.0,3.4453125,-31.7749996,8.47500038
2023-03-30,0.119999997,1.16250002,60.5,-1.267651e+30,2.296875,2.39257812,-14.6499996,5.9124999
2023-03-31,5.09499979,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.6812496,-9999.0
2023-04-01,14.1149979,13.5375004,-9999.0,-1.267651e+30,-9999.0,5.109375,-1.39999998,14.8500004
2023-04-02,0.0,0.912500024,-9999.0,0.925300002,-9999.0,2.33984375,-9.64999962,6.0374999
2023-04-03,1.96499991,13.6625004,58.5,-1.267651e+30,5.0703125,5.38671875,-15.0874996,20.1625004
2023-04-04,12.4899988,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-11.0249996,-9999.0
2023-04-05,11.46,21.9125004,-9999.0,-1.267651e+30,-9999.0,9.640625,-55.8062515,17.3500004
2023-04-06,12.8449974,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-33.5250015,4.7249999
2023-04-07,0.0,4.5374999,80.0,0.913100004,3.69140625,3.91796875,-29.0562496,7.4749999
2023-04-08,0.0,5.0374999,53.0,0.925700009,2.70507812,2.9140625,1.35000002,10.3500004
2023-04-09,0.0,8.47500038,52.0,0.912199974,3.53515625,3.37304688,-6.7125001,12.1000004
2023-04-10,0.0,14.5375004,36.5,-1.267651e+30,3.7890625,3.84960938,-0.0874999985,16.4125004
2023-04-11,1.95999992,13.2875004,-9999.0,-1.267651e+30,-9999.0,5.61328125,-37.0562515,9.16250038
2023-04-12,1.42999983,17.1625004,-9999.0,-1.267651e+30,-9999.0,6.40234375,-6.2750001,22.2250004
2023-04-13,0.0,23.5375004,-9999.0,0.904500008,-9999.0,8.53125,8.47500038,21.7875004
2023-04-14,0.0,25.7875004,-9999.0,0.887600005,-9999.0,6.1875,-14.8999996,20.0375004
2023-04-15,0.0299999993,23.7875004,-9999.0,0.922699988,-9999.0,7.52734375,-5.8375001,25.9750004
2023-04-16,0.0,22.4125004,-9999.0,0.941500008,-9999.0,9.5703125,8.60000038,23.2250004
2023-04-17,5.0800004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-1.14999998,-9999.0
2023-04-18,0.169999987,7.3499999,-9999.0,-1.267651e+30,-9999.0,4.89453125,-15.2749996,7.5999999
2023-04-19,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.5874996,-9999.0
2023-04-20,1.13499999,14.5375004,-9999.0,0.964999974,-9999.0,4.5625,-4.1500001,15.1000004
2023-04-21,0.24499999,-9999.0,-9999.0,0.929099977,-9999.0,-9999.0,-23.0874996,30.9750004
2023-04-22,10.79,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-34.4937515,25.2250004
2023-04-23,11.3499985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.4624996,11.6000004
2023-04-24,0.0,6.2249999,75.0,-1.267651e+30,4.37890625,4.43359375,-22.8687496,8.97500038
2023-04-25,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-16.0249996,15.9125004
2023-04-26,0.234999999,7.0999999,92.0,-1.267651e+30,5.37109375,5.54296875,-10.2124996,11.9125004
2023-04-27,0.0,13.9750004,34.0,0.918900013,3.5078125,3.50585938,-1.14999998,15.7875004
2023-04-28,2.4749999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-52.4312515,-9999.0
2023-04-29,17.0649986,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-16.6499996,16.6000004
2023-04-30,30.1950016,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-33.9937515,-9999.0
2023-05-01,20.6750011,8.78750038,-9999.0,-1.267651e+30,-9999.0,4.90234375,-15.5249996,10.3500004
2023-05-02,0.729999959,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.6499996,9.47500038
2023-05-03,3.07499981,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-31.8999996,-9999.0
2023-05-04,0.820000052,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-12.5874996,8.72500038
2023-05-05,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-3.8375001,12.3500004
2023-05-06,0.0,-9999.0,-9999.0,0.907599986,-9999.0,-9999.0,-1.08749998,18.7875004
2023-05-07,7.58500004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-34.9000015,22.1000004
2023-05-08,1.33500004,16.5375004,-9999.0,-1.267651e+30,-9999.0,5.31640625,-34.7750015,16.7250004
2023-05-09,0.0799999982,8.78750038,77.0,0.885299981,5.296875,5.55859375,-31.5249996,17.1000004
2023-05-10,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-2.7125001,19.9750004
2023-05-11,0.0,13.6000004,76.5,0.914799988,7.359375,7.6171875,-13.2124996,18.1625004
2023-05-12,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-25.0562496,27.9125004
2023-05-13,0.0,18.9125004,-9999.0,0.943599999,-9999.0,3.91992188,-13.3374996,23.2875004
2023-05-14,0.0,-9999.0,-9999.0,0.923699975,-9999.0,-9999.0,-36.4625015,15.9750004
2023-05-15,0.0,-9999.0,-9999.0,0.903400004,-9999.0,-9999.0,-17.8999996,18.6625004
2023-05-16,1.38,-9999.0,-9999.0,0.930499971,-9999.0,-9999.0,-27.0874996,20.6000004
2023-05-17,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-11.0249996,12.6625004
2023-05-18,0.0,9.72500038,71.5,0.890900016,5.24609375,5.76953125,-5.6500001,19.7250004
2023-05-19,0.88499999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-41.8375015,-9999.0
2023-05-20,6.26500034,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-25.6187496,-9999.0
