time, mean_GPM_3IMERGDF_07_precipitation
2023-01-07,0.0
2023-01-08,0.459999979
2023-01-09,0.599999964
2023-01-10,0.0
2023-01-11,0.0
2023-01-12,7.70499945
2023-01-13,16.6550007
2023-01-14,0.0
2023-01-15,0.0
2023-01-16,0.0
2023-01-17,4.83999968
2023-01-18,0.889999986
2023-01-19,21.3650017
2023-01-20,10.6150007
2023-01-21,0.0
2023-01-22,1.78499985
2023-01-23,8.40499878
2023-01-24,0.0
2023-01-25,10.2649994
2023-01-26,0.75999999
2023-01-27,0.654999971
2023-01-28,0.185000002
2023-01-29,2.35999966
2023-01-30,0.939999938
2023-01-31,0.0
2023-02-01,0.0
2023-02-02,0.0
2023-02-03,0.0399999991
2023-02-04,0.155000001
2023-02-05,2.06500006
2023-02-06,1.21000004
2023-02-07,4.15500021
2023-02-08,0.0
2023-02-09,24.9000015
2023-02-10,0.319999993
